Id,VendorName,Route,RunType,Type,Reason,Delay,Schools,School Reported,DateOccured
322432,HOYT TRANSPORTATION CORP.,m814,AM Run,Running Late,Heavy Traffic,0-15 Min,04014,false,2021-01-06
322432,HOYT TRANSPORTATION CORP.,m814,AM Run,Running Late,Heavy Traffic,0-15 Min,04206,false,2021-01-06
322432,HOYT TRANSPORTATION CORP.,m814,AM Run,Running Late,Heavy Traffic,0-15 Min,04877,false,2021-01-06
322436,"BORO TRANSIT, INC.",x135,AM Run,Running Late,Other,16-30 Min,10460,false,2021-01-06
322436,"BORO TRANSIT, INC.",x135,AM Run,Running Late,Other,16-30 Min,10646,false,2021-01-06
322443,"RELIANT TRANSPORTATION, INC (B2321)",l619,PM Run,Running Late,Mechanical Problem,31-45 Min,13446,false,2021-01-06
322443,"RELIANT TRANSPORTATION, INC (B2321)",l619,PM Run,Running Late,Mechanical Problem,31-45 Min,13462,false,2021-01-06
322444,"DON THOMAS BUSES, INC. (B2321)",y252,AM Run,Running Late,Heavy Traffic,0-15 Min,09015,false,2021-01-06
322445,"G.V.C., LTD.",3,PM Run,Running Late,Flat Tire,16-30 Min,e218,false,2021-01-06
322448,PIONEER TRANSPORTATION CORP,x8503,AM Run,Running Late,Heavy Traffic,16-30 Min,11041,false,2021-01-06
322448,PIONEER TRANSPORTATION CORP,x8503,AM Run,Running Late,Heavy Traffic,16-30 Min,11076,false,2021-01-06
322448,PIONEER TRANSPORTATION CORP,x8503,AM Run,Running Late,Heavy Traffic,16-30 Min,11103,false,2021-01-06
322454,VAN TRANS LLC (B2192),x375,PM Run,Running Late,Mechanical Problem,31-45 Min,08015,false,2021-01-06
322454,VAN TRANS LLC (B2192),x375,PM Run,Running Late,Mechanical Problem,31-45 Min,08302,false,2021-01-06
322454,VAN TRANS LLC (B2192),x375,PM Run,Running Late,Mechanical Problem,31-45 Min,08498,false,2021-01-06
322538,PRIDE TRANSPORTATION (SCH AGE),m955,AM Run,Running Late,Mechanical Problem,31-45 Min,02378,false,2021-01-08
322538,PRIDE TRANSPORTATION (SCH AGE),m955,AM Run,Running Late,Mechanical Problem,31-45 Min,02442,false,2021-01-08
322543,PIONEER TRANSPORTATION CORP,x2362,AM Run,Running Late,Heavy Traffic,0-15 Min,08001,false,2021-01-08
322545,LITTLE RICHIE BUS SERVICE,q600,AM Run,Breakdown,Problem Run,,24007,false,2021-01-08
322545,LITTLE RICHIE BUS SERVICE,q600,AM Run,Breakdown,Problem Run,,24409,false,2021-01-08
322547,PIONEER TRANSPORTATION CORP,x042,AM Run,Running Late,Other,0-15 Min,07465,false,2021-01-08
322547,PIONEER TRANSPORTATION CORP,x042,AM Run,Running Late,Other,0-15 Min,07494,false,2021-01-08
322547,PIONEER TRANSPORTATION CORP,x042,AM Run,Running Late,Other,0-15 Min,07499,false,2021-01-08
322548,"BORO TRANSIT, INC.",l157,AM Run,Running Late,Mechanical Problem,16-30 Min,17005,false,2021-01-08
322548,"BORO TRANSIT, INC.",l157,AM Run,Running Late,Mechanical Problem,16-30 Min,17862,false,2021-01-08
322552,QUALITY TRANSPORTATION CORP.,k1778,AM Run,Running Late,Heavy Traffic,16-30 Min,13133,false,2021-01-08
322552,QUALITY TRANSPORTATION CORP.,k1778,AM Run,Running Late,Heavy Traffic,16-30 Min,13537,false,2021-01-08
322554,"RELIANT TRANSPORTATION, INC (B2321)",n281,PM Run,Breakdown,Mechanical Problem,,03076,false,2021-01-08
322554,"RELIANT TRANSPORTATION, INC (B2321)",n281,PM Run,Breakdown,Mechanical Problem,,03455,false,2021-01-08
322554,"RELIANT TRANSPORTATION, INC (B2321)",n281,PM Run,Breakdown,Mechanical Problem,,03475,false,2021-01-08
322554,"RELIANT TRANSPORTATION, INC (B2321)",n281,PM Run,Breakdown,Mechanical Problem,,03673,false,2021-01-08
322562,"LORINDA ENTERPRISES, LTD.",l793,PM Run,Breakdown,Won`t Start,,15001,false,2021-01-08
322562,"LORINDA ENTERPRISES, LTD.",l793,PM Run,Breakdown,Won`t Start,,15371,false,2021-01-08
322562,"LORINDA ENTERPRISES, LTD.",l793,PM Run,Breakdown,Won`t Start,,15667,false,2021-01-08
322562,"LORINDA ENTERPRISES, LTD.",l793,PM Run,Breakdown,Won`t Start,,15821,false,2021-01-08
322565,"THOMAS BUSES, INC. (B2321)",m619,AM Run,Running Late,Heavy Traffic,31-45 Min,02174,false,2021-01-08
322567,PRIDE TRANSPORTATION (SCH AGE),k194,AM Run,Running Late,Accident,61-90 Min,20192,false,2021-01-11
322567,PRIDE TRANSPORTATION (SCH AGE),k194,AM Run,Running Late,Accident,61-90 Min,20470,false,2021-01-11
322567,PRIDE TRANSPORTATION (SCH AGE),k194,AM Run,Running Late,Accident,61-90 Min,20485,false,2021-01-11
322567,PRIDE TRANSPORTATION (SCH AGE),k194,AM Run,Running Late,Accident,61-90 Min,22004,false,2021-01-11
322567,PRIDE TRANSPORTATION (SCH AGE),k194,AM Run,Running Late,Accident,61-90 Min,22795,false,2021-01-11
322242,"RELIANT TRANSPORTATION, INC (B2321)",l762,AM Run,Breakdown,Won`t Start,,22001,false,2021-01-04
322242,"RELIANT TRANSPORTATION, INC (B2321)",l762,AM Run,Breakdown,Won`t Start,,22014,false,2021-01-04
322250,G.V.C. LTD. (B2192),x499,AM Run,Running Late,Heavy Traffic,16-30 Min,09241,false,2021-01-04
322250,G.V.C. LTD. (B2192),x499,AM Run,Running Late,Heavy Traffic,16-30 Min,09455,false,2021-01-04
322253,HOYT TRANSPORTATION CORP.,j743,AM Run,Running Late,Heavy Traffic,16-30 Min,75760,false,2021-01-04
322260,EMPIRE STATE BUS CORP.,k107,AM Run,Running Late,Heavy Traffic,16-30 Min,14450,false,2021-01-04
322260,EMPIRE STATE BUS CORP.,k107,AM Run,Running Late,Heavy Traffic,16-30 Min,14467,false,2021-01-04
322269,"LORINDA ENTERPRISES, LTD.",l800,PM Run,Breakdown,Won`t Start,,14120,false,2021-01-04
322269,"LORINDA ENTERPRISES, LTD.",l800,PM Run,Breakdown,Won`t Start,,14257,false,2021-01-04
322269,"LORINDA ENTERPRISES, LTD.",l800,PM Run,Breakdown,Won`t Start,,14616,false,2021-01-04
322274,"THOMAS BUSES, INC. (B2321)",n836,AM Run,Running Late,Won`t Start,46-60 Min,75627,false,2021-01-04
322277,SNT BUS INC,k2101,AM Run,Running Late,Mechanical Problem,16-30 Min,21684,false,2021-01-04
322278,PRIDE TRANSPORTATION (SCH AGE),m935,PM Run,Running Late,Heavy Traffic,46-60 Min,02605,false,2021-01-04
322279,JOFAZ TRANSPORTATION INC.,l667,AM Run,Running Late,Mechanical Problem,46-60 Min,22286,false,2021-01-04
322280,"BORO TRANSIT, INC.",k296,AM Run,Breakdown,Mechanical Problem,,17465,false,2021-01-04
322280,"BORO TRANSIT, INC.",k296,AM Run,Breakdown,Mechanical Problem,,17770,false,2021-01-04
322282,HOYT TRANSPORTATION CORP.,p249,AM Run,Running Late,Heavy Traffic,0-15 Min,24560,false,2021-01-04
322282,HOYT TRANSPORTATION CORP.,p249,AM Run,Running Late,Heavy Traffic,0-15 Min,24755,false,2021-01-04
322283,G.V.C. LTD. (B2192),x608,AM Run,Running Late,Other,46-60 Min,08072,false,2021-01-04
322283,G.V.C. LTD. (B2192),x608,AM Run,Running Late,Other,46-60 Min,08719,false,2021-01-04
322285,QUALITY TRANSPORTATION CORP.,k1336,AM Run,Breakdown,Mechanical Problem,,13093,false,2021-01-04
322285,QUALITY TRANSPORTATION CORP.,k1336,AM Run,Breakdown,Mechanical Problem,,13301,false,2021-01-04
322285,QUALITY TRANSPORTATION CORP.,k1336,AM Run,Breakdown,Mechanical Problem,,13351,false,2021-01-04
322285,QUALITY TRANSPORTATION CORP.,k1336,AM Run,Breakdown,Mechanical Problem,,13664,false,2021-01-04
322287,HOYT TRANSPORTATION CORP.,q384,AM Run,Running Late,Heavy Traffic,0-15 Min,27060,false,2021-01-04
322287,HOYT TRANSPORTATION CORP.,q384,AM Run,Running Late,Heavy Traffic,0-15 Min,27306,false,2021-01-04
322295,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Running Late,Other,46-60 Min,02001,false,2021-01-04
322295,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Running Late,Other,46-60 Min,02002,false,2021-01-04
322295,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Running Late,Other,46-60 Min,02131,false,2021-01-04
322581,SNT BUS INC,k9370,PM Run,Breakdown,Won`t Start,,20006,false,2021-01-11
322581,SNT BUS INC,k9370,PM Run,Breakdown,Won`t Start,,20030,false,2021-01-11
322587,SNT BUS INC,k9103,AM Run,Running Late,Mechanical Problem,16-30 Min,21228,false,2021-01-11
322587,SNT BUS INC,k9103,AM Run,Running Late,Mechanical Problem,16-30 Min,21861,false,2021-01-11
322592,HOYT TRANSPORTATION CORP.,m814,AM Run,Running Late,Heavy Traffic,0-15 Min,04014,false,2021-01-11
322592,HOYT TRANSPORTATION CORP.,m814,AM Run,Running Late,Heavy Traffic,0-15 Min,04206,false,2021-01-11
322592,HOYT TRANSPORTATION CORP.,m814,AM Run,Running Late,Heavy Traffic,0-15 Min,04877,false,2021-01-11
322593,HOYT TRANSPORTATION CORP.,j714,AM Run,Running Late,Other,16-30 Min,75003,false,2021-01-11
322593,HOYT TRANSPORTATION CORP.,j714,AM Run,Running Late,Other,16-30 Min,75140,false,2021-01-11
322594,"RELIANT TRANSPORTATION, INC (B2321)",j702,AM Run,Running Late,Heavy Traffic,31-45 Min,75003,false,2021-01-11
322594,"RELIANT TRANSPORTATION, INC (B2321)",j702,AM Run,Running Late,Heavy Traffic,31-45 Min,75140,false,2021-01-11
322603,"BORO TRANSIT, INC.",k397,AM Run,Running Late,Heavy Traffic,16-30 Min,21506,false,2021-01-11
322605,HOYT TRANSPORTATION CORP.,p810,AM Run,Breakdown,Flat Tire,,24013,false,2021-01-11
322605,HOYT TRANSPORTATION CORP.,p810,AM Run,Breakdown,Flat Tire,,24110,false,2021-01-11
322605,HOYT TRANSPORTATION CORP.,p810,AM Run,Breakdown,Flat Tire,,24211,false,2021-01-11
322613,"BORO TRANSIT, INC.",x128,PM Run,Running Late,Accident,46-60 Min,10020,false,2021-01-11
322613,"BORO TRANSIT, INC.",x128,PM Run,Running Late,Accident,46-60 Min,10485,false,2021-01-11
322614,HOYT TRANSPORTATION CORP.,q383,PM Run,Breakdown,Mechanical Problem,,29181,false,2021-01-11
322614,HOYT TRANSPORTATION CORP.,q383,PM Run,Breakdown,Mechanical Problem,,29195,false,2021-01-11
322619,LEESEL TRANSPORTATION CORP (B2192),n130,AM Run,Running Late,Heavy Traffic,46-60 Min,03009,false,2021-01-11
322619,LEESEL TRANSPORTATION CORP (B2192),n130,AM Run,Running Late,Heavy Traffic,46-60 Min,03087,false,2021-01-11
322619,LEESEL TRANSPORTATION CORP (B2192),n130,AM Run,Running Late,Heavy Traffic,46-60 Min,03931,false,2021-01-11
322620,QUALITY TRANSPORTATION CORP.,k9751,PM Run,Running Late,Heavy Traffic,31-45 Min,17092,false,2021-01-11
322620,QUALITY TRANSPORTATION CORP.,k9751,PM Run,Running Late,Heavy Traffic,31-45 Min,17241,false,2021-01-11
322621,SNT BUS INC,k9157,AM Run,Running Late,Mechanical Problem,61-90 Min,21685,false,2021-01-11
322621,SNT BUS INC,k9157,AM Run,Running Late,Mechanical Problem,61-90 Min,21801,false,2021-01-11
322622,HOYT TRANSPORTATION CORP.,q383,AM Run,Running Late,Heavy Traffic,16-30 Min,29181,false,2021-01-11
322622,HOYT TRANSPORTATION CORP.,q383,AM Run,Running Late,Heavy Traffic,16-30 Min,29195,false,2021-01-11
322623,L & M BUS CORP.,b0962z,AM Run,Running Late,Won`t Start,46-60 Min,s151k,false,2021-01-11
322634,B & F SKILLED INC.(B2192),l328,AM Run,Running Late,Heavy Traffic,31-45 Min,13044,false,2021-01-11
322634,B & F SKILLED INC.(B2192),l328,AM Run,Running Late,Heavy Traffic,31-45 Min,13133,false,2021-01-11
322634,B & F SKILLED INC.(B2192),l328,AM Run,Running Late,Heavy Traffic,31-45 Min,13669,false,2021-01-11
322638,PRIDE TRANSPORTATION (SCH AGE),q028,AM Run,Breakdown,Mechanical Problem,,27317,false,2021-01-11
322638,PRIDE TRANSPORTATION (SCH AGE),q028,AM Run,Breakdown,Mechanical Problem,,27479,false,2021-01-11
323142,CAREFUL BUS,k749,AM Run,Running Late,Heavy Traffic,16-30 Min,21907,false,2021-01-25
323147,VAN TRANS LLC (B2192),x006,AM Run,Running Late,Heavy Traffic,0-15 Min,07155,false,2021-01-25
323154,LITTLE RICHIE BUS SERVICE,q820,AM Run,Breakdown,Mechanical Problem,,28488,false,2021-01-25
323154,LITTLE RICHIE BUS SERVICE,q820,AM Run,Breakdown,Mechanical Problem,,28662,false,2021-01-25
323165,"RELIANT TRANSPORTATION, INC (B2321)",k404,AM Run,Running Late,Heavy Traffic,31-45 Min,21907,false,2021-01-25
323166,"THOMAS BUSES, INC. (B2321)",n601,AM Run,Running Late,Heavy Traffic,0-15 Min,75029,false,2021-01-25
323167,SNT BUS INC,m1242,AM Run,Running Late,Other,31-45 Min,03163,false,2021-01-25
323170,LEESEL TRANSPORTATION CORP (B2192),n580,AM Run,Running Late,Heavy Traffic,46-60 Min,06513,false,2021-01-25
323173,"RELIANT TRANSPORTATION, INC (B2321)",k423,AM Run,Running Late,Heavy Traffic,31-45 Min,13133,false,2021-01-25
323173,"RELIANT TRANSPORTATION, INC (B2321)",k423,AM Run,Running Late,Heavy Traffic,31-45 Min,13282,false,2021-01-25
323173,"RELIANT TRANSPORTATION, INC (B2321)",k423,AM Run,Running Late,Heavy Traffic,31-45 Min,13414,false,2021-01-25
323174,L & M BUS CORP (A),n714,AM Run,Running Late,Other,16-30 Min,75907,false,2021-01-25
323176,LEESEL TRANSPORTATION CORP (B2192),n196,PM Run,Running Late,Heavy Traffic,46-60 Min,03406,false,2021-01-25
323178,VAN TRANS LLC (B2192),x233,AM Run,Running Late,Heavy Traffic,16-30 Min,11181,false,2021-01-25
323178,VAN TRANS LLC (B2192),x233,AM Run,Running Late,Heavy Traffic,16-30 Min,11647,false,2021-01-25
323184,CAREFUL BUS,n223,AM Run,Running Late,Heavy Traffic,16-30 Min,01400,false,2021-01-25
323184,CAREFUL BUS,n223,AM Run,Running Late,Heavy Traffic,16-30 Min,01465,false,2021-01-25
323188,"RELIANT TRANSPORTATION, INC (B2321)",q117,AM Run,Running Late,Heavy Traffic,31-45 Min,25163,false,2021-01-25
323188,"RELIANT TRANSPORTATION, INC (B2321)",q117,AM Run,Running Late,Heavy Traffic,31-45 Min,25419,false,2021-01-25
323188,"RELIANT TRANSPORTATION, INC (B2321)",q117,AM Run,Running Late,Heavy Traffic,31-45 Min,25463,false,2021-01-25
322571,LEESEL TRANSPORTATION CORP (B2192),n305,PM Run,Running Late,Accident,46-60 Min,04112,false,2021-01-11
322571,LEESEL TRANSPORTATION CORP (B2192),n305,PM Run,Running Late,Accident,46-60 Min,04469,false,2021-01-11
322574,LEESEL TRANSPORTATION CORP (B2192),n270,PM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-01-11
322575,JOFAZ TRANSPORTATION INC.,q9855,AM Run,Running Late,Other,31-45 Min,28354,false,2021-01-11
322576,"DON THOMAS BUSES, INC.",nym5,AM Run,Running Late,Heavy Traffic,16-30 Min,e222,false,2021-01-11
322577,LEESEL TRANSPORTATION CORP (B2192),n156,AM Run,Running Late,Heavy Traffic,31-45 Min,04839,false,2021-01-11
322577,LEESEL TRANSPORTATION CORP (B2192),n156,AM Run,Running Late,Heavy Traffic,31-45 Min,04898,false,2021-01-11
322578,"G.V.C., LTD.",2,AM Run,Running Late,Other,16-30 Min,c457,false,2021-01-11
322584,QUALITY TRANSPORTATION CORP.,q9946,PM Run,Running Late,Heavy Traffic,31-45 Min,29136,false,2021-01-11
322584,QUALITY TRANSPORTATION CORP.,q9946,PM Run,Running Late,Heavy Traffic,31-45 Min,29147,false,2021-01-11
322588,PRIDE TRANSPORTATION (SCH AGE),p780,AM Run,Running Late,Heavy Traffic,46-60 Min,28695,false,2021-01-11
322591,L & M BUS CORP.,b1102a,AM Run,Running Late,Other,46-60 Min,c598,false,2021-01-11
322596,G.V.C. LTD. (B2192),x519,AM Run,Running Late,Heavy Traffic,16-30 Min,07434,false,2021-01-11
322597,"RELIANT TRANSPORTATION, INC (B2321)",l668,AM Run,Running Late,Heavy Traffic,31-45 Min,22286,false,2021-01-11
322604,HOYT TRANSPORTATION CORP.,q256,AM Run,Running Late,Mechanical Problem,46-60 Min,25776,false,2021-01-11
322615,LEESEL TRANSPORTATION CORP (B2192),m988,AM Run,Running Late,Heavy Traffic,46-60 Min,02035,false,2021-01-11
322615,LEESEL TRANSPORTATION CORP (B2192),m988,AM Run,Running Late,Heavy Traffic,46-60 Min,02504,false,2021-01-11
322625,I & Y TRANSIT CORP,b0420a,AM Run,Running Late,Other,46-60 Min,c009,false,2021-01-11
322626,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-01-11
322626,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-01-11
322633,"RELIANT TRANSPORTATION, INC (B2321)",j477,AM Run,Running Late,Mechanical Problem,31-45 Min,75760,false,2021-01-11
322636,VAN TRANS LLC (B2192),x358,AM Run,Running Late,Other,0-15 Min,07043,false,2021-01-11
322636,VAN TRANS LLC (B2192),x358,AM Run,Running Late,Other,0-15 Min,07475,false,2021-01-11
322219,"RELIANT TRANSPORTATION, INC (B2321)",k677,PM Run,Running Late,Heavy Traffic,31-45 Min,19002,false,2021-01-04
322219,"RELIANT TRANSPORTATION, INC (B2321)",k677,PM Run,Running Late,Heavy Traffic,31-45 Min,19036,false,2021-01-04
322222,"DON THOMAS BUSES, INC.",nym2,PM Run,Running Late,Heavy Traffic,31-45 Min,e203,false,2021-01-04
322224,FIRST STEPS TRANS INC. (B2192),m130,AM Run,Running Late,Other,31-45 Min,01461,false,2021-01-04
322228,SNT BUS INC,m1495,AM Run,Running Late,Heavy Traffic,16-30 Min,03163,false,2021-01-04
322228,SNT BUS INC,m1495,AM Run,Running Late,Heavy Traffic,16-30 Min,06100,false,2021-01-04
322237,SNT BUS INC,k2174,AM Run,Running Late,Mechanical Problem,16-30 Min,21215,false,2021-01-04
322237,SNT BUS INC,k2174,AM Run,Running Late,Mechanical Problem,16-30 Min,21727,false,2021-01-04
323191,"BORO TRANSIT, INC.",k243,AM Run,Running Late,Mechanical Problem,31-45 Min,21001,false,2021-01-25
323202,"BORO TRANSIT, INC.",k197,AM Run,Running Late,Heavy Traffic,31-45 Min,20164,false,2021-01-25
323202,"BORO TRANSIT, INC.",k197,AM Run,Running Late,Heavy Traffic,31-45 Min,20470,false,2021-01-25
323204,"BORO TRANSIT, INC.",k239,AM Run,Running Late,Won`t Start,31-45 Min,13029,false,2021-01-25
323204,"BORO TRANSIT, INC.",k239,AM Run,Running Late,Won`t Start,31-45 Min,13054,false,2021-01-25
323204,"BORO TRANSIT, INC.",k239,AM Run,Running Late,Won`t Start,31-45 Min,20778,false,2021-01-25
323207,THOMAS BUSES INC (B2192),w102,AM Run,Running Late,Heavy Traffic,16-30 Min,75404,false,2021-01-25
323213,FIRST STEPS TRANS INC. (B2192),q221,AM Run,Running Late,Won`t Start,31-45 Min,24058,false,2021-01-25
323213,FIRST STEPS TRANS INC. (B2192),q221,AM Run,Running Late,Won`t Start,31-45 Min,24488,false,2021-01-25
322642,"G.V.C., LTD.",1,AM Run,Running Late,Other,16-30 Min,c616,false,2021-01-11
322657,PIONEER TRANSPORTATION CORP,x931,AM Run,Running Late,Heavy Traffic,0-15 Min,07480,false,2021-01-12
322664,L & M BUS CORP.,3101a,AM Run,Running Late,Other,31-45 Min,c117,false,2021-01-12
322665,"LORINDA ENTERPRISES, LTD.",q368,AM Run,Running Late,Heavy Traffic,31-45 Min,25130,false,2021-01-12
322665,"LORINDA ENTERPRISES, LTD.",q368,AM Run,Running Late,Heavy Traffic,31-45 Min,25460,false,2021-01-12
322669,HOYT TRANSPORTATION CORP.,q376,AM Run,Running Late,Heavy Traffic,31-45 Min,25007,false,2021-01-12
322669,HOYT TRANSPORTATION CORP.,q376,AM Run,Running Late,Heavy Traffic,31-45 Min,25490,false,2021-01-12
322681,G.V.C. LTD. (B2192),x965,AM Run,Running Late,Heavy Traffic,16-30 Min,09042,false,2021-01-12
322681,G.V.C. LTD. (B2192),x965,AM Run,Running Late,Heavy Traffic,16-30 Min,09055,false,2021-01-12
322681,G.V.C. LTD. (B2192),x965,AM Run,Running Late,Heavy Traffic,16-30 Min,09699,false,2021-01-12
322683,L & M BUS CORP.,1202a,AM Run,Running Late,Other,46-60 Min,c997,false,2021-01-12
322696,QUALITY TRANSPORTATION CORP.,q2967,AM Run,Breakdown,Mechanical Problem,,29176,false,2021-01-12
322698,PRIDE TRANSPORTATION (SCH AGE),k785,PM Run,Breakdown,Other,,21016,false,2021-01-12
322698,PRIDE TRANSPORTATION (SCH AGE),k785,PM Run,Breakdown,Other,,22566,false,2021-01-12
322702,LORISSA BUS SERVICE INC.,q2585,AM Run,Breakdown,Mechanical Problem,,25165,false,2021-01-12
322711,JOFAZ TRANSPORTATION INC.,q071,AM Run,Breakdown,Won`t Start,,29033,false,2021-01-12
322713,"BORO TRANSIT, INC.",k395,AM Run,Running Late,Mechanical Problem,31-45 Min,22207,false,2021-01-12
322713,"BORO TRANSIT, INC.",k395,AM Run,Running Late,Mechanical Problem,31-45 Min,22222,false,2021-01-12
322713,"BORO TRANSIT, INC.",k395,AM Run,Running Late,Mechanical Problem,31-45 Min,22278,false,2021-01-12
322717,HOYT TRANSPORTATION CORP.,x476,AM Run,Running Late,Won`t Start,46-60 Min,11910,false,2021-01-12
322719,EMPIRE CHARTER SERVICE INC,k534,AM Run,Running Late,Heavy Traffic,16-30 Min,19466,false,2021-01-12
322721,"G.V.C., LTD.",1,AM Run,Running Late,Heavy Traffic,16-30 Min,e219,false,2021-01-12
322298,PRIDE TRANSPORTATION (SCH AGE),k627,AM Run,Running Late,Other,46-60 Min,14297,false,2021-01-04
322298,PRIDE TRANSPORTATION (SCH AGE),k627,AM Run,Running Late,Other,46-60 Min,14435,false,2021-01-04
322298,PRIDE TRANSPORTATION (SCH AGE),k627,AM Run,Running Late,Other,46-60 Min,14467,false,2021-01-04
322299,LEESEL TRANSPORTATION CORP (B2192),n605,AM Run,Running Late,Heavy Traffic,46-60 Min,02037,false,2021-01-04
322240,"BORO TRANSIT, INC.",k2214,AM Run,Running Late,Mechanical Problem,16-30 Min,22197,false,2021-01-04
322240,"BORO TRANSIT, INC.",k2214,AM Run,Running Late,Mechanical Problem,16-30 Min,22198,false,2021-01-04
322243,G.V.C. LTD. (B2192),x976,AM Run,Running Late,Heavy Traffic,61-90 Min,11657,false,2021-01-04
322248,"DON THOMAS BUSES, INC. (B2321)",y187,AM Run,Running Late,Heavy Traffic,0-15 Min,11816,false,2021-01-04
322254,HOYT TRANSPORTATION CORP.,p784,AM Run,Running Late,Flat Tire,0-15 Min,28695,false,2021-01-04
322254,HOYT TRANSPORTATION CORP.,p784,AM Run,Running Late,Flat Tire,0-15 Min,28814,false,2021-01-04
322258,PRIDE TRANSPORTATION (SCH AGE),x908,AM Run,Breakdown,Mechanical Problem,,09015,false,2021-01-04
322263,QUALITY TRANSPORTATION CORP.,q2633,AM Run,Running Late,Mechanical Problem,16-30 Min,26706,false,2021-01-04
322265,PIONEER TRANSPORTATION CORP,x2360,AM Run,Running Late,Heavy Traffic,0-15 Min,08001,false,2021-01-04
322267,PRIDE TRANSPORTATION (SCH AGE),k128,AM Run,Running Late,Heavy Traffic,46-60 Min,18433,false,2021-01-04
322268,PRIDE TRANSPORTATION (SCH AGE),q955,AM Run,Breakdown,Mechanical Problem,,24755,false,2021-01-04
322300,G.V.C. LTD. (B2192),x800,AM Run,Running Late,Other,61-90 Min,11654,false,2021-01-04
322307,B & F SKILLED INC.(B2192),l306,AM Run,Running Late,Mechanical Problem,16-30 Min,22657,false,2021-01-04
322318,FIRST STEPS TRANS INC. (B2192),q223,AM Run,Running Late,Won`t Start,46-60 Min,27108,false,2021-01-04
322318,FIRST STEPS TRANS INC. (B2192),q223,AM Run,Running Late,Won`t Start,46-60 Min,27452,false,2021-01-04
323144,"BORO TRANSIT, INC.",l158,PM Run,Breakdown,Mechanical Problem,,14037,false,2021-01-25
323144,"BORO TRANSIT, INC.",l158,PM Run,Breakdown,Mechanical Problem,,17528,false,2021-01-25
323144,"BORO TRANSIT, INC.",l158,PM Run,Breakdown,Mechanical Problem,,17549,false,2021-01-25
323144,"BORO TRANSIT, INC.",l158,PM Run,Breakdown,Mechanical Problem,,21010,false,2021-01-25
323150,LEESEL TRANSPORTATION CORP (B2192),n109,AM Run,Running Late,Heavy Traffic,46-60 Min,03710,false,2021-01-25
